LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.63933,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-06,98.64558,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.77803,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-08,98.94277,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-09,98.92123,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-10,98.86985,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-11,98.89549,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-12,99.00523,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-01,99.179,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-02,99.35928,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-03,99.43289,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-04,99.46339,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-05,99.37005,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-06,99.08863,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-07,98.79646,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-08,98.6721,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-09,98.77048,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-10,98.97332,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-11,99.16303,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-12,99.3353,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-01,99.46446,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-02,99.45012,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-03,99.38334,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-04,99.36653,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-05,99.38366,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-06,99.38073,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.33186,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.20876,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.09436,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-10,99.11799,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-11,99.32557,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-12,99.77811,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.3916,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.8423,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-03,100.9638,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.9562,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.9074,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-06,100.9416,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-07,100.9438,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-08,100.9685,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-09,100.962,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-10,100.9007,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-11,100.9528,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-12,101.2252,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-01,101.4953,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-02,101.6962,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-03,101.8309,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-04,101.8786,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.7983,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.72,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.6169,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.5818,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.5256,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.4699,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.5199,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.6316,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.6395,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.4876,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.3885,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4121,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.4393,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.4423,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-07,101.4173,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.4593,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.4867,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-10,101.4394,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-11,101.4196,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-12,101.4369,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-01,101.5163,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-02,101.6282,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-03,101.7109,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-04,101.8044,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-05,101.7864,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-06,101.7037,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-07,101.5813,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-08,101.4622,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-09,101.4605,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-10,101.5227,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-11,101.5716,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-12,101.7403,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-01,101.8744,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-02,101.4539,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-03,100.5332,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-04,99.83072,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-05,99.57416,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-06,99.65888,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-07,99.82323,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-08,99.99598,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-09,100.132,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-10,100.3841,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.6593,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.9107,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-01,101.2216,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-02,101.5428,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.892,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-04,102.1188,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.2706,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.2989,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.1962,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.1098,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.1232,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.1215,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.0583,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.0412,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.1084,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.1442,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-03,102.1963,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-04,102.2733,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-05,102.331,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-06,102.352,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-07,102.4565,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-08,102.5257,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-09,102.5395,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-10,102.4649,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-11,102.3892,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-12,102.293,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-02,104.1762,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-03,104.5024,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-04,104.4416,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-05,104.234,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-06,104.0928,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-07,104.2558,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-08,104.3852,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-09,104.497,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-10,104.5977,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-11,104.6111,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2003-12,104.5121,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-01,104.4695,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-02,104.4763,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-03,104.5879,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-04,104.6806,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-05,104.6918,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-06,104.5268,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-07,104.3208,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-08,104.1752,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-09,104.0507,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-10,103.9524,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-11,103.82,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2004-12,103.7824,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-01,103.8606,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-02,104.0836,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-03,104.2928,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-04,104.5047,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-05,104.7404,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-06,104.8527,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-07,105.0712,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-08,105.3824,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-09,105.6235,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-10,105.7562,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-11,105.8212,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2005-12,105.5319,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-01,105.0295,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-02,104.742,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-03,104.7562,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-04,104.675,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-05,104.6574,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-06,104.7577,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-07,105.1778,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-08,105.6206,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-09,106.001,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-10,106.1595,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-11,106.1062,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2006-12,106.1743,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-01,106.449,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-02,106.5438,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-03,106.1057,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-04,105.3447,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-05,104.809,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-06,104.4289,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-07,104.1692,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-08,103.9806,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-09,103.5908,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-10,103.1613,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-11,102.8972,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2007-12,102.6568,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-01,102.255,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-02,101.5085,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.2864,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-04,98.86664,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-05,97.71423,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-06,97.22308,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-07,97.03447,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-08,96.76233,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-09,95.79161,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-10,94.36989,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-11,93.01723,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-12,91.72373,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-01,90.48274,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-02,89.68689,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-03,89.96432,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-04,91.06249,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-05,92.00003,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-06,92.54389,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-07,92.81812,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-08,93.03316,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-09,93.48473,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-10,94.10473,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-11,94.75097,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-12,95.48474,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-01,96.27572,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-02,97.28272,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-03,98.33591,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-04,99.21747,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-05,99.85704,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.1526,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.2674,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.2953,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.1849,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.1023,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-11,99.99454,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-12,99.90686,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-01,99.89515,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-02,100.2697,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-03,100.6316,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-04,100.7853,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-05,100.6898,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.5772,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.6194,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.5725,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-09,100.6712,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-10,100.6995,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.6734,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.6947,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-01,100.8605,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-02,101.0079,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-03,101.0548,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-04,100.8922,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-05,100.8444,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-06,100.8167,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-07,100.7337,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-08,100.9965,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-09,101.3164,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-10,101.4283,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-11,101.4336,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-12,101.4933,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-01,101.5499,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-02,101.5404,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-03,101.3011,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-04,101.1231,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-05,101.25,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-06,101.3543,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-07,101.3851,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-08,101.3474,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-09,101.3488,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-10,101.4037,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-11,101.5874,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-12,101.7086,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-01,101.7496,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-02,101.6672,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-03,101.2739,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-04,101.0222,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.8375,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.8768,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.8942,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.7865,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.7322,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.6361,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.456,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.0654,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-01,99.86255,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-02,99.79511,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-03,99.91453,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-04,100.0921,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.0947,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-06,100.0705,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-07,100.2736,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-08,100.5022,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-09,100.4815,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-10,100.4151,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-11,100.2253,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-12,100.127,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.1149,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.2181,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-03,100.5122,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.7815,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.9281,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-06,101.0141,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-07,100.9201,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-08,100.8837,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-09,101.1639,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-10,101.4533,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-11,101.769,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2016-12,101.9283,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-01,101.975,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-02,102.1369,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-03,102.311,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-04,102.4087,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-05,102.4939,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-06,102.5684,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-07,102.6426,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-08,102.9341,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-09,103.2085,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-10,103.4629,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-11,103.496,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2017-12,103.4337,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-01,103.3059,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-02,103.1481,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-03,103.0505,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-04,102.9263,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-05,102.843,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-06,102.9127,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-07,103.1021,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-08,103.2801,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-09,103.3402,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-10,103.4913,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-11,103.6116,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2018-12,103.4491,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-01,103.0867,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-02,102.6751,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-03,102.2881,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-04,101.866,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-05,101.6808,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-06,101.6653,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-07,101.5985,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-08,101.6285,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-09,101.5977,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-10,101.7152,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-11,102.0806,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2019-12,102.5269,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-01,102.7241,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-02,102.0055,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-03,99.87324,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-04,97.10678,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-05,96.49062,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-06,97.5034,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-07,99.11915,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-08,100.4335,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-09,101.3111,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-10,101.4613,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-11,101.317,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.9864,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-01,100.6706,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-02,100.6823,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.293,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-04,102.214,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.9618,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-06,103.3803,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-07,103.3222,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-08,103.0504,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.8664,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.68,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.4662,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.4128,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.51,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.5644,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-03,102.1412,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-04,101.6021,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-05,101.2019,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-06,100.8081,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-07,100.4965,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-08,100.0861,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-09,99.607,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-10,99.3205,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-11,99.26187,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2022-12,99.40967,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-02,100.3018,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-03,99.85725,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-04,99.44325,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-05,99.14059,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-06,98.75175,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-07,98.82685,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-08,99.43382,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-09,100.3243,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-10,101.1879,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-11,102.0356,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2003-12,102.2331,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2004-01,101.685,
LTU,BCI,AMPLITUD,LTRENDIDX,M,2004-02,101.3951,
